partID,measure,movement,leg,rep,result_n,result_bw,age,gender,height,boxRatio,weight,weightKg,yearsTraining,preferredFoot
A06,VertPeak,Drop,Precision,3,1499.2010195,1.7784116482799526,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Drop,Running,1,3241.234543,3.844880833926453,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Drop,Running,2,2863.145203,3.396376278766311,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Drop,Running,3,3024.870361,3.588221068801898,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Step,Precision,1,1769.0938875,2.098569261565836,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Step,Precision,2,1310.01622,1.553993143534994,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Step,Precision,3,1642.965088,1.9489502823250295,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Step,Running,1,2637.928177,3.1292149193357055,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Step,Running,2,2392.023788,2.837513390272835,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Step,Running,3,2706.721036,3.210819734282325,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Dash,Precision,1,1521.0308685,1.8043070800711745,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Dash,Precision,2,1616.5721435,1.9176419258600237,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Dash,Precision,3,1651.4735105,1.9590433102016607,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Dash,Running,1,1877.992416,2.2277490106761566,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Dash,Running,2,1623.056824,1.9253343107947805,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Dash,Running,3,1597.058418,1.8944939715302491,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Kong,Precision,1,2401.1875915,2.848383857058126,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Kong,Precision,2,2124.008911,2.519583524317912,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Kong,Precision,3,2190.8634035,2.598888972123369,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Kong,Running,1,3564.428619,4.228266451957295,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Kong,Running,2,3467.59314,4.113396370106761,41,Male,175.9,0.55,843,85.9,11,Left
A06,VertPeak,Kong,Running,3,3174.867828,3.7661540071174375,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Drop,Precision,1,267.5560915,0.31738563641755635,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Drop,Precision,2,245.2913515,0.29097431969157767,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Drop,Precision,3,278.342209,0.330180556346382,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Drop,Running,1,299.901596,0.3557551553973903,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Drop,Running,2,213.549446,0.25332081376037957,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Drop,Running,3,214.702118,0.25468815895610913,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Step,Precision,1,362.294449,0.4297680296559905,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Step,Precision,2,325.7677535,0.38643861625148285,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Step,Precision,3,324.3437195,0.3847493706998814,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Step,Running,1,303.859665,0.36045037366548044,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Step,Running,2,245.347755,0.2910412277580071,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Step,Running,3,384.526184,0.45614019454329774,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Dash,Precision,1,227.994461,0.2704560628706999,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Dash,Precision,2,263.381546,0.31243362514828,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Dash,Precision,3,262.1038665,0.31091799110320284,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Dash,Running,1,94.528108,0.11213298695136419,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Dash,Running,2,93.975763,0.11147777342823251,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Dash,Running,3,184.736961,0.21914230249110322,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Kong,Precision,1,666.5203855,0.7906528890865955,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Kong,Precision,2,564.8795015,0.6700824454329773,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Kong,Precision,3,365.355278,0.43339890628707,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Kong,Running,1,412.823105,0.4897071233689205,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Kong,Running,2,413.398193,0.490389315539739,41,Male,175.9,0.55,843,85.9,11,Left
A06,HorzPeak,Kong,Running,3,424.407043,0.5034484495848162,41,Male,175.9,0.55,843,85.9,11,Left
A07,VertPeak,Drop,Precision,1,980.348076,1.2331422339622642,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Drop,Precision,2,905.9890595,1.1396088798742139,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Drop,Precision,3,789.162628,0.9926573937106918,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Drop,Running,1,2380.453156,2.9942806993710693,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Drop,Running,2,2772.294678,3.487163116981132,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Drop,Running,3,2489.870575,3.1319126729559748,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Step,Precision,1,849.4874495,1.068537672327044,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Step,Precision,2,817.357361,1.0281224666666666,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Step,Precision,3,795.887436,1.0011162716981132,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Step,Running,1,2061.830261,2.593497183647799,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Step,Running,2,1934.795685,2.4337052641509436,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Step,Running,3,1826.466812,2.29744253081761,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Dash,Precision,1,1049.582329,1.320229344654088,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Dash,Precision,2,1104.519821,1.3893331081761007,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Dash,Precision,3,766.180008,0.9637484377358491,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Dash,Running,1,1878.208862,2.3625268704402513,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Dash,Running,2,1796.445267,2.2596795811320756,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Dash,Running,3,1908.404617,2.4005089522012577,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Kong,Precision,1,1186.8572695,1.4929022257861635,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Kong,Precision,2,1667.3061525,2.0972404433962266,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Kong,Precision,3,970.827072,1.2211661283018869,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Kong,Running,1,2387.335205,3.002937364779874,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Kong,Running,2,2367.119781,2.977509158490566,35,Male,181.9,0.53,795,81,16,Left
A07,VertPeak,Kong,Running,3,2159.638748,2.716526727044025,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Drop,Precision,1,197.097481,0.24792135974842766,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Drop,Precision,2,196.993431,0.247790479245283,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Drop,Precision,3,188.653206,0.23729963018867925,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Drop,Running,1,132.114033,0.16618117358490567,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Drop,Running,2,192.552216,0.24220404528301887,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Drop,Running,3,153.169609,0.1926661748427673,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Step,Precision,1,225.7590255,0.2839736169811321,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Step,Precision,2,198.0567095,0.24912793647798742,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Step,Precision,3,185.5864565,0.23344208364779873,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Step,Running,1,178.631004,0.2246930867924528,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Step,Running,2,88.654839,0.11151552075471698,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Step,Running,3,99.094967,0.1246477572327044,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Dash,Precision,1,231.0494995,0.29062830125786165,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Dash,Precision,2,224.142761,0.28194057987421384,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Dash,Precision,3,176.0399095,0.22143384842767294,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Dash,Running,1,125.659081,0.15806173710691823,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Dash,Running,2,53.240664,0.06696938867924529,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Dash,Running,3,55.208694,0.06944489811320755,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Kong,Precision,1,332.581024,0.41834091069182394,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Kong,Precision,2,503.024826,0.6327356301886793,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Kong,Precision,3,277.680084,0.3492831245283019,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Kong,Running,1,419.853668,0.5281178213836478,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Kong,Running,2,369.071121,0.4642404037735849,35,Male,181.9,0.53,795,81,16,Left
A07,HorzPeak,Kong,Running,3,315.855835,0.3973029371069183,35,Male,181.9,0.53,795,81,16,Left
B08,VertPeak,Drop,Precision,1,946.3125765,1.1858553590225565,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Drop,Precision,2,1072.734726,1.3442791052631577,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Drop,Precision,3,968.2770235,1.2133797286967418,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Drop,Running,1,2397.269592,3.0040972330827067,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Drop,Running,2,2529.158203,3.1693711817042605,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Drop,Running,3,2531.757446,3.1726283784461153,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Step,Precision,1,863.8252105,1.0824877324561404,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Step,Precision,2,829.538521,1.0395219561403508,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Step,Precision,3,900.670891,1.1286602644110275,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Step,Running,1,1648.827011,2.066199261904762,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Step,Running,2,1509.824707,1.892010911027569,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Step,Running,3,1341.553864,1.6811451929824561,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Dash,Precision,1,853.8666915,1.070008385338346,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Dash,Precision,2,938.833557,1.1764831541353384,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Dash,Precision,3,916.040573,1.1479205175438596,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Dash,Running,1,1916.670959,2.401843307017544,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Dash,Running,2,1720.945709,2.1565735701754387,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Dash,Running,3,1574.598312,1.9731808421052632,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Kong,Precision,1,1198.809845,1.5022679761904763,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Kong,Precision,2,1235.7505495,1.548559585839599,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Kong,Precision,3,978.808594,1.2265771854636591,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Kong,Running,1,3426.109573,4.293370392230576,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Kong,Running,2,2969.113403,3.7206934874686715,21,Male,186.4,0.52,798,81.3,5,Right
B08,VertPeak,Kong,Running,3,2560.328186,3.2084313107769424,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Drop,Precision,1,135.436756,0.1697202456140351,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Drop,Precision,2,161.157585,0.20195186090225564,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Drop,Precision,3,172.241707,0.21584173809523807,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Drop,Running,1,84.941587,0.10644309147869674,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Drop,Running,2,55.76833,0.06988512531328321,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Drop,Running,3,159.598137,0.19999766541353384,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Step,Precision,1,178.8201905,0.22408545175438596,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Step,Precision,2,214.8443755,0.26922854072681707,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Step,Precision,3,186.860306,0.2341607844611529,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Step,Running,1,101.617445,0.127340156641604,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Step,Running,2,65.727549,0.08236534962406014,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Step,Running,3,154.666817,0.1938180664160401,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Dash,Precision,1,207.4001925,0.25989999060150376,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Dash,Precision,2,220.0391615,0.2757382976190476,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Dash,Precision,3,204.093109,0.25575577568922303,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Dash,Running,1,138.969456,0.17414718796992482,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Dash,Running,2,53.590038,0.06715543609022556,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Dash,Running,3,67.355274,0.08440510526315789,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Kong,Precision,1,342.871811,0.4296639235588972,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Kong,Precision,2,340.453186,0.4266330651629073,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Kong,Precision,3,267.6343535,0.3353813953634085,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Kong,Running,1,424.611679,0.5320948358395989,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Kong,Running,2,364.656853,0.45696347493734335,21,Male,186.4,0.52,798,81.3,5,Right
B08,HorzPeak,Kong,Running,3,405.694885,0.5083895802005013,21,Male,186.4,0.52,798,81.3,5,Right
B09,VertPeak,Drop,Precision,1,1579.4014585,1.9522885766378244,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Drop,Precision,2,1195.55719,1.477821001236094,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Drop,Precision,3,1161.538254,1.4357704004944376,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Drop,Running,1,2584.983887,3.195282925834363,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Drop,Running,2,2405.303238,2.973180763906057,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Drop,Running,3,2075.931244,2.566046037082818,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Step,Precision,1,1046.6926725,1.2938104728059334,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Step,Precision,2,1044.085602,1.2905878887515452,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Step,Precision,3,901.1834795,1.1139474406674907,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Step,Running,1,2075.144058,2.565073001236094,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Step,Running,2,2077.883453,2.568459150803461,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Step,Running,3,2100.677444,2.5966346650185415,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Dash,Precision,1,952.3888245,1.1772420574783684,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Dash,Precision,2,995.257065,1.2302312299134734,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Dash,Precision,3,1060.0251465,1.3102906631644005,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Dash,Running,1,2109.522369,2.6075678232385657,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Dash,Running,2,1799.565727,2.2244322954264524,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Dash,Running,3,1874.871277,2.3175170296662544,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Kong,Precision,1,1675.677368,2.0712946452410383,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Kong,Precision,2,1822.967163,2.2533586687268232,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Kong,Precision,3,1405.3507235,1.7371455173053152,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Kong,Running,1,2312.880615,2.8589377194066747,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Kong,Running,2,2189.038086,2.705856719406675,24,Male,177.8,0.54,809,82.5,7,Left
B09,VertPeak,Kong,Running,3,2167.242523,2.6789153559950556,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Drop,Precision,1,432.1552275,0.5341844592088999,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Drop,Precision,2,339.590439,0.4197656847960445,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Drop,Precision,3,314.6347655,0.3889181279357231,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Drop,Running,1,337.320618,0.4169599728059333,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Drop,Running,2,355.286362,0.43916732014833126,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Drop,Running,3,297.451492,0.3676779876390605,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Step,Precision,1,233.077057,0.2881051384425216,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Step,Precision,2,220.582527,0.2726607255871446,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Step,Precision,3,246.523163,0.30472578862793576,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Step,Running,1,221.649948,0.2739801582200247,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Step,Running,2,212.026093,0.2620841693448702,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Step,Running,3,184.671059,0.22827077750309024,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Dash,Precision,1,244.136322,0.3017754289245983,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Dash,Precision,2,277.032242,0.3424378763906057,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Dash,Precision,3,294.693718,0.3642691199011125,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Dash,Running,1,224.965141,0.27807804820766374,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Dash,Running,2,116.613701,0.1441454894932015,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Dash,Running,3,193.751633,0.23949522002472187,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Kong,Precision,1,467.5900575,0.5779852379480841,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Kong,Precision,2,503.084732,0.6218599901112484,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Kong,Precision,3,380.7246855,0.47061147775030904,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Kong,Running,1,506.626038,0.6262373770086527,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Kong,Running,2,335.971527,0.415292369592089,24,Male,177.8,0.54,809,82.5,7,Left
B09,HorzPeak,Kong,Running,3,393.713379,0.4866667231149567,24,Male,177.8,0.54,809,82.5,7,Left
C10,VertPeak,Drop,Precision,1,1235.0723685,1.7543641598011364,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Drop,Precision,2,1102.605644,1.5662011988636364,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Drop,Precision,3,1063.741089,1.5109958650568183,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Drop,Running,1,2188.563157,3.108754484375,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Drop,Running,2,3220.658168,4.574798534090909,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Drop,Running,3,1977.635141,2.809140825284091,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Step,Precision,1,1135.1620905,1.612446151278409,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Step,Precision,2,1009.625832,1.4341276022727272,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Step,Precision,3,1409.730526,2.0024581335227274,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Step,Running,1,3302.629926,4.69123569034091,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Step,Running,2,2712.551181,3.853055654829545,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Step,Running,3,2100.508147,2.9836763451704544,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Dash,Precision,1,1388.136377,1.9717846264204546,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Dash,Precision,2,899.1132965,1.2771495688920456,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Dash,Precision,3,919.4877355,1.3060905333806818,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Dash,Running,1,3362.35994,4.7760794602272725,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Dash,Running,2,1481.276204,2.1040855170454544,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Dash,Running,3,1752.365127,2.489155009943182,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Kong,Precision,1,2003.470886,2.8458393267045454,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Kong,Precision,2,1386.584358,1.9695800539772728,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Kong,Precision,3,1650.0791395,2.3438624140625,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Kong,Running,1,2805.177452,3.9846270625,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Kong,Running,2,3319.169647,4.714729612215909,24,Male,178,0.54,704,71.8,11,Left
C10,VertPeak,Kong,Running,3,2408.344643,3.4209440951704546,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Drop,Precision,1,266.1523745,0.37805735014204545,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Drop,Precision,2,199.3936235,0.28322957883522726,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Drop,Precision,3,214.978729,0.3053675127840909,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Drop,Running,1,416.938828,0.5922426534090909,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Drop,Running,2,394.464325,0.5603186434659091,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Drop,Running,3,129.964478,0.1846086335227273,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Step,Precision,1,207.4913405,0.2947320177556818,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Step,Precision,2,191.787674,0.2724256732954546,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Step,Precision,3,264.125839,0.3751787485795454,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Step,Running,1,189.587936,0.2693010454545455,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Step,Running,2,299.022003,0.4247471633522727,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Step,Running,3,147.831993,0.20998862642045457,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Dash,Precision,1,193.084732,0.27426808522727275,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Dash,Precision,2,169.4444505,0.2406881399147727,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Dash,Precision,3,162.8248215,0.2312852578125,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Dash,Running,1,172.8433,0.24551605113636363,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Dash,Running,2,36.362307,0.05165100426136364,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Dash,Running,3,39.845761,0.05659909232954546,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Kong,Precision,1,525.37265,0.74626796875,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Kong,Precision,2,365.7963105,0.5195970319602273,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Kong,Precision,3,386.3438875,0.5487839311079545,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Kong,Running,1,663.000061,0.9417614502840909,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Kong,Running,2,440.606689,0.6258617741477273,24,Male,178,0.54,704,71.8,11,Left
C10,HorzPeak,Kong,Running,3,389.580368,0.5533812045454546,24,Male,178,0.54,704,71.8,11,Left
